handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_360e7c40-a167-ecaa-5041-8e4b9289cf86,Product,MASTIC LICHID,"<p><strong>MASTIC POLIESTER LICHID COLORAT</strong></p><p><strong>LIQUIDO MASTIC</strong></p><p>Mastic poliester lichid colorat, cu aderență ridicată și reactivitate excelentă chiar și la temperaturi scăzute. Datorită întăririi rapide și capacității de penetrare, este ideal pentru repararea imperfecțiunilor, chituire și lipire, inclusiv în condiții de temperatură joasă.</p><p><strong>ÎNTĂRITORUL ESTE INCLUS</strong></p><p><strong>1 KIT</strong></p><p><strong>PENTRU</strong> – Piatră naturală, Cuarț</p><p><strong>PLUS</strong></p><ul>	<li>Lipire puternică și rapidă</li>	<li>Reactiv chiar și la temperaturi scăzute</li>	<li>Penetrare ușoară în imperfecțiuni</li>	<li>Ideal pentru reparații și chituire</li>	<li>Aplicare facilă</li></ul><p><strong>CARACTERISTICI TEHNICE</strong></p><ul>	<li>Aspect: lichid colorat</li>	<li>Colorabil: cu paste colorante universale</li>	<li>Raport de amestec: 100 + 2/3</li>	<li>Timp de gel (25°C): 3 – 4 min</li>	<li>Fără lipire la suprafață (25°C): 15 – 20 min</li>	<li>Timp de lucru (25°C): 60 – 80 min</li></ul>",db3b5a_e4d15fb0361348d0be47457443e6a42e~mv2.jpg,MASTICI TENAX,,,0.0,,true,PERCENT,0.0,InStock,,,CULOARE,DROP_DOWN,TRANSPARENT;BEJ,CANTITATE,DROP_DOWN,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_360e7c40-a167-ecaa-5041-8e4b9289cf86,Variant,,,,,,,,115.0,true,,,InStock,1.5,,,,TRANSPARENT,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_360e7c40-a167-ecaa-5041-8e4b9289cf86,Variant,,,,,,,,80.0,true,,,InStock,2.0,,,,BEJ,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8b33be4b-6319-814f-8982-d14f3e85eb10,Product,MASTIC SEMISOLID WET,"<p>CULOARE:<strong> BEJ</strong></p><p>CANTITATE:<strong> 18 LITRI</strong></p><p>&nbsp;</p><p><strong>MASTIC POLIESTER SEMISOLID COLORAT</strong></p><p><strong>SEMISOLIDO WET MASTIC</strong></p><p>Mastic poliester semisolid, performant chiar și pe suprafețe umede. Se remarcă prin întărire ultra-rapidă, capacitate excelentă de aplicare și penetrare ridicată, fiind ideal pentru umplerea găurilor medii și mari (ex. travertin), reparații și lipiri.</p><p><strong>ÎNTĂRITORUL ESTE INCLUS</strong></p><p><strong>1 KIT</strong></p><p><strong>PENTRU</strong> – Piatră naturală, Cuarț</p><p><strong>PLUS</strong></p><ul>	<li>Aderență chiar și pe suprafețe umede</li>	<li>Întărire ultra-rapidă</li>	<li>Întindere excelentă</li>	<li>Penetrare ridicată</li>	<li>Ideal pentru umpleri, reparații și lipiri</li></ul><p><strong>CARACTERISTICI TEHNICE</strong></p><ul>	<li>Aspect: pastă colorată</li>	<li>Colorabil: cu paste colorante universale</li>	<li>Raport de amestec: 100 + 2/3</li>	<li>Timp de gel (25°C): 1,30 – 2,30 min</li>	<li>Fără lipire la suprafață (25°C): 5 – 10 min</li>	<li>Timp de lucru (25°C): 15 – 20 min</li></ul>",db3b5a_e4d15fb0361348d0be47457443e6a42e~mv2.jpg,MASTICI TENAX,,,790.0,,true,PERCENT,0.0,InStock,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1df21efb-5cbc-7cb0-6d14-0bceeae2f9e9,Product,MASTIC SEMISOLID,,db3b5a_e4d15fb0361348d0be47457443e6a42e~mv2.jpg,MASTICI TENAX,,PROMO 30%,0.0,,true,PERCENT,0.0,InStock,,,CULOARE,DROP_DOWN,ALB;BEJ;JURA,CANTITATE,DROP_DOWN,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1df21efb-5cbc-7cb0-6d14-0bceeae2f9e9,Variant,,,,,,,,1032.0,true,,,InStock,30.0,,,,BEJ,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1df21efb-5cbc-7cb0-6d14-0bceeae2f9e9,Variant,,,,,,,,1032.0,true,,,InStock,30.0,,,,ALB,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1df21efb-5cbc-7cb0-6d14-0bceeae2f9e9,Variant,,,,,,,,894.0,true,,,InStock,30.0,,,,JURA,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9aeb10c2-55fe-1b92-32fe-ab62759753a3,Product,TIXO XE TRANSPARENT,"<p><strong>MASTIC POLIESTER TRANSPARENT TIXOTROPIC</strong></p><p><strong>TIXO XE MASTIC</strong></p><p>Mastic poliester transparent, cu întărire foarte rapidă și îngălbenire redusă. Datorită consistenței tixotropice, nu curge pe suprafețele verticale, fiind ușor de aplicat și ideal pentru lipiri vizibile, laminări și reparații rapide.</p><p><strong>ÎNTĂRITORUL ESTE INCLUS</strong></p><p><strong>1 KIT</strong></p><p><strong>PENTRU</strong> – Piatră naturală, Cuarț</p><p><strong>PLUS</strong></p><ul>	<li>Lipire puternică și ultra-rapidă</li>	<li>Textură moale</li>	<li>Nu curge pe verticală</li>	<li>Aplicare ușoară</li>	<li>Întindere excelentă</li></ul><p><strong>CARACTERISTICI TEHNICE</strong></p><ul>	<li>Aspect: pastă transparentă</li>	<li>Colorabil: cu paste colorante universale</li>	<li>Raport de amestec: 100 + 2/3</li>	<li>Timp de gel (25°C): 2 – 5 min</li>	<li>Fără lipire la suprafață (25°C): ~30 min</li>	<li>Timp de lucru (25°C): 35 – 50 min</li></ul>",db3b5a_e4d15fb0361348d0be47457443e6a42e~mv2.jpg,MASTICI TENAX,,PROMO 30%,0.0,,true,PERCENT,0.0,InStock,,,CANTITATE,DROP_DOWN,1 LITRU;4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9aeb10c2-55fe-1b92-32fe-ab62759753a3,Variant,,,,,,,,384.0,true,,,InStock,5.0,,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9aeb10c2-55fe-1b92-32fe-ab62759753a3,Variant,,,,,,,,101.0,true,,,InStock,1.5,,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d85aca04-3d72-cd50-93b4-829c1d84605c,Product,MASTIC SOLID,"<p><strong>MASTIC POLIESTER COLORAT</strong></p><p><strong>SOLIDO MASTIC</strong></p><p>Mastic poliester colorat, cu rezistență ridicată și îngălbenire redusă în timp. Textura sa moale și ușor de aplicat îl face ideal pentru lipiri vizibile, laminări și reparații, oferind un finisaj estetic și uniform.</p><p><strong>ÎNTĂRITORUL ESTE INCLUS</strong></p><p><strong>1 KIT</strong></p><p><strong>PENTRU</strong> – Piatră naturală, Cuarț</p><p><strong>PLUS</strong></p><ul>	<li>Aderență puternică</li>	<li>Textură moale, ușor de întins</li>	<li>Îngălbenire redusă</li>	<li>Ideal pentru lipiri vizibile și laminări</li>	<li>Aplicare facilă</li></ul><p><strong>CARACTERISTICI TEHNICE</strong></p><ul>	<li>Aspect: pastă colorată</li>	<li>Colorabil: cu paste colorante universale</li>	<li>Raport de amestec: 100 + 2/3</li>	<li>Timp de gel (25°C): 4 – 5 min</li>	<li>Fără lipire la suprafață (25°C): 25 – 30 min</li>	<li>Timp de lucru (25°C): 60 – 80 min</li></ul>",db3b5a_e4d15fb0361348d0be47457443e6a42e~mv2.jpg,MASTICI TENAX,,PROMO 30%,0.0,,true,PERCENT,0.0,InStock,,,CULOARE,DROP_DOWN,ALB;BEJ;NEGRU;JURA,CANTITATE,DROP_DOWN,1 LITRU;4 LITRI;18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d85aca04-3d72-cd50-93b4-829c1d84605c,Variant,,,,,,,,,false,,,InStock,,,,,JURA,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d85aca04-3d72-cd50-93b4-829c1d84605c,Variant,,,,,,,,1271.43,true,,,InStock,30.0,,,,BEJ,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d85aca04-3d72-cd50-93b4-829c1d84605c,Variant,,,,,,,,76.0,true,,,InStock,2.0,,,,NEGRU,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d85aca04-3d72-cd50-93b4-829c1d84605c,Variant,,,,,,,,76.0,true,,,InStock,2.0,,,,ALB,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d85aca04-3d72-cd50-93b4-829c1d84605c,Variant,,,,,,,,,false,,,InStock,,,,,ALB,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d85aca04-3d72-cd50-93b4-829c1d84605c,Variant,,,,,,,,302.0,true,,,InStock,7.0,,,,ALB,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d85aca04-3d72-cd50-93b4-829c1d84605c,Variant,,,,,,,,,false,,,InStock,,,,,NEGRU,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d85aca04-3d72-cd50-93b4-829c1d84605c,Variant,,,,,,,,302.0,true,,,InStock,7.0,,,,BEJ,,,4 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d85aca04-3d72-cd50-93b4-829c1d84605c,Variant,,,,,,,,,false,,,InStock,,,,,JURA,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d85aca04-3d72-cd50-93b4-829c1d84605c,Variant,,,,,,,,,false,,,InStock,,,,,NEGRU,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d85aca04-3d72-cd50-93b4-829c1d84605c,Variant,,,,,,,,1271.43,true,,,InStock,30.0,,,,JURA,,,18 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d85aca04-3d72-cd50-93b4-829c1d84605c,Variant,,,,,,,,76.0,true,,,InStock,2.0,,,,BEJ,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_17767757-3780-550b-49b0-eff072e6f301,Product,MASTIC THASSOS,"<p><strong>MASTIC POLIESTER TRANSPARENT</strong></p><p><strong>THASSOS T MASTIC</strong></p><p>Mastic poliester transparent, cu rezistență ridicată și îngălbenire redusă în timp. Datorită aplicării ușoare și timpului de lucru extins, este ideal pentru suprafețe mari, chituri, lipiri și reparații, oferind un finisaj curat și durabil.</p><p><strong>ÎNTĂRITORUL ESTE INCLUS</strong></p><p><strong>1 KIT</strong></p><p><strong>PENTRU</strong> – Piatră naturală, Cuarț</p><p><strong>PLUS</strong></p><ul>	<li>Aderență puternică</li>	<li>Îngălbenire redusă</li>	<li>Aplicare ușoară</li>	<li>Ideal pentru suprafețe mari</li>	<li>Potrivit pentru lipire, chituire și reparații</li></ul><p><strong>CARACTERISTICI TEHNICE</strong></p><ul>	<li>Aspect: pastă transparentă</li>	<li>Colorabil: cu paste colorante universale</li>	<li>Raport de amestec: 100 + 2/3</li>	<li>Timp de gel (25°C): 6 – 8 min</li>	<li>Fără lipire la suprafață (25°C): 90 – 120 min</li>	<li>Timp de lucru (25°C): 2 – 3 h</li></ul>",db3b5a_e4d15fb0361348d0be47457443e6a42e~mv2.jpg,MASTICI TENAX,,,180.0,,true,PERCENT,0.0,InStock,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_33e0b464-1698-25da-15f8-441e43672af3,Product,GLAXS EASY,"<p><strong>ÎNTĂRITORUL ESTE INCLUS.</strong></p><p><strong>SET A + B&nbsp;</strong></p><p><strong>A= 300 G</strong></p><p><strong>B= 300 G</strong></p><p>&nbsp;</p><p><strong>ADEZIV TRANSPARENT FĂRĂ ÎNGĂLBENIRE</strong></p><p><strong>GLAXS EASY</strong></p><p>Adeziv solid, extra puternic și extrem de transparent, caracterizat prin absența totală a îngălbenirii în timp, chiar și sub acțiunea razelor UV. Complet invizibil după aplicare, ușor de polisat și rezistent la temperaturi extreme, fiind ideal pentru lipiri vizibile de înaltă calitate.</p><p><strong>1 KIT (A+B)</strong></p><p><strong>PENTRU</strong> – Ceramică, Piatră naturală, Cuarț</p><p><strong>PLUS</strong></p><ul>	<li>Lipire extra puternică</li>	<li>Claritate ridicată (efect invizibil)</li>	<li>Dozare ușoară</li>	<li>Utilizare interior / exterior</li>	<li>Low VOC</li>	<li>Clasificare VOC A+</li></ul><p><strong>CARACTERISTICI TEHNICE</strong></p><ul>	<li>Aspect: pastă transparentă</li>	<li>Colorabil: cu paste colorante universale</li>	<li>Raport de amestec: 100 + 100</li>	<li>Timp de gel (25°C): 6 – 8 min</li>	<li>Fără lipire la suprafață (25°C): ~100 min</li>	<li>Timp de lucru (25°C): ~150 min</li></ul>",db3b5a_61c2401455c5457db4424736e42b2910~mv2.jpg,MASTICI TENAX,,PROMO 30%,428.0,,true,PERCENT,0.0,InStock,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_92f7de07-6fa5-9550-993b-a0c67b29505b,Product,SET ADEZIV PROFESIONAL + DECAPANT,"<p>CONȚINE:</p><p>3 x FAST GLAXS GLUE CARTUȘ</p><p>1 x&nbsp;APLICATOR FAST GLAXS</p><p>1 x&nbsp;SOLVENTE GAMMA A</p><p>&nbsp;</p><p><strong>1. FAST GLAXS GLUE CARTUȘ</strong></p><p>ÎNTĂRITORUL ESTE INCLUS.</p><p>SET (2 X 215 ML)</p><p>PENTRU- Ceramică, Piatra naturală, Cuarț</p><p>Adeziv fără îngălbenire, în format cartuș convenabil. Rezistența extremă la lipire, întărirea rapidă și stabilitatea maximă a culorii la lumina soarelui îl fac ideal pentru lipirea multimaterială la 45° atât în interior, cât și în exterior.</p><p>Timpul de gelificare în vrac (25 °C): 3-5 min</p><p>Timpul de lucrare (25 °C): 45-60 min</p><p>&nbsp;</p><p><strong>2.&nbsp;APLICATOR FAST GLAXS</strong></p><p>APLICATOR PENTRU CARTUȘ FAST GLAXS</p><p>&nbsp;</p><p><strong>3. SOLVENTE GAMMA</strong></p><p><strong style=""background-color: transparent;"">Decapant universal pe bază de solvent</strong></p><p>Decapant profesional pentru îndepărtarea tratamentelor vechi, cerurilor, lacurilor și sigilanților, pregătind suprafața pentru un nou tratament.</p>",db3b5a_3e360be065a24be3b7fd16a5bd3fd37f~mv2.png,PACHETE PROMOȚIONALE,,,1632.0,,true,AMOUNT,332.0,InStock,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_479cb60d-8774-d9b7-511f-d5c3b2d88431,Product,SABBIATORE AX/F,"<p><strong>DETERGENT</strong></p><p>SABBIATORE AX/F</p><p><strong>Sablator chimic pentru pietre naturale</strong></p><p>Produs profesional pentru obținerea unui efect antichizat pe marmură, travertin și calcar, pregătind suprafața pentru tratamente ulterioare.</p><p>5 LITRI</p>",db3b5a_4bbdb64785de48f58b68a977fe8904a8~mv2.jpg,SOLUȚII PENTRU PIATRĂ,,,238.0,,true,PERCENT,0.0,InStock,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ba4e4798-4a02-0d23-faa0-1805d6423e36,Product,SILWAX,"<p><strong>MENTENANȚĂ</strong></p><p>SILWAX</p><p><strong>Ceară siliconică lichidă pentru piatră naturală</strong></p><p>SILWAX este o ceară pe bază de solvenți organici pentru lustruirea și intensificarea nuanței pietrei naturale. Oferă un efect hidrofug, fără a crea peliculă și permițând materialului să respire.<br>Nu conține tetracloretilenă.</p><p>1 LITRU</p>",db3b5a_27e35b8911f74146abe96ced5a69ffad~mv2.jpg,SOLUȚII PENTRU PIATRĂ,,,80.0,,true,PERCENT,0.0,InStock,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4bf633c9-707f-14f4-3c14-37a97d143d29,Product,DE GRAUB,"<p><strong>DETERGENT</strong></p><p>DE GRAUB</p><p><strong>Detergent acid pentru reziduuri de montaj</strong></p><p>Detergent acid concentrat pentru îndepărtarea chitului, cimentului și reziduurilor de montaj de pe suprafețe necalcaroase.<br><strong><em>A nu se utiliza pe marmură, travertin sau calcar.</em></strong></p>",db3b5a_405d04b4f3264dae8ed608aaa51fd98d~mv2.jpg,SOLUȚII PENTRU PIATRĂ,,,0.0,,true,PERCENT,0.0,InStock,,,CANTITATE,DROP_DOWN,1 LITRU;5 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4bf633c9-707f-14f4-3c14-37a97d143d29,Variant,,,,,,,,54.0,true,,,InStock,1.5,,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4bf633c9-707f-14f4-3c14-37a97d143d29,Variant,,,,,,,,238.0,true,,,InStock,5.5,,,,5 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d67acc8d-9c93-1302-3408-94d6aacf23fa,Product,TERGON,"<p><strong>DETERGENT ALCALIN PE BAZĂ DE APĂ&nbsp;</strong></p><p>TERGON</p><p><strong>Detergent alcalin pentru piatră naturală</strong></p><p>TERGON este un detergent alcalin cu acțiune intensă, special conceput pentru curățarea murdăriei dificile de pe pietre naturale cu diferite tipuri de finisaj: lustruite, mate, neslefuite, fiamate, periate sau stratificate.</p><p>Produsul este biodegradabil, pătrunde eficient în suprafață și îndepărtează petele de ulei, grăsimi, mucegai și murdăria cauzată de traficul pietonal, fără a ataca structura sau compoziția pietrei. Datorită alcalinității reduse, TERGON este sigur pentru utilizare și nu deteriorează suprafețele din lemn lăcuit, aluminiu, metal sau cele vopsite, în cazul contactului accidental.</p><p>Utilizare: interior / exterior</p>",db3b5a_5947152d1348461daaa95a618787bba1~mv2.jpg,SOLUȚII PENTRU PIATRĂ,,,0.0,,true,PERCENT,0.0,InStock,,,CANTITATE,DROP_DOWN,1 LITRU;5 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d67acc8d-9c93-1302-3408-94d6aacf23fa,Variant,,,,,,,,54.0,true,,,InStock,1.5,,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d67acc8d-9c93-1302-3408-94d6aacf23fa,Variant,,,,,,,,238.0,true,,,InStock,5.5,,,,5 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acdbbfb4-26b7-4964-b759-7c37479b544b,Product,SOLVENTE GAMMA,"<p>SOLVENTE GAMMA</p><p><strong>Decapant universal pe bază de solvent</strong></p><p>Decapant profesional pentru îndepărtarea tratamentelor vechi, cerurilor, lacurilor și sigilanților, pregătind suprafața pentru un nou tratament.</p>",db3b5a_2b6e1574ad034aa283078bdcec565b88~mv2.jpg,SOLUȚII PENTRU PIATRĂ,,,0.0,,true,PERCENT,0.0,InStock,,,CANTITATE,DROP_DOWN,1 LITRU;5 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acdbbfb4-26b7-4964-b759-7c37479b544b,Variant,,,,,,,,60.0,true,,,InStock,1.5,,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acdbbfb4-26b7-4964-b759-7c37479b544b,Variant,,,,,,,,238.0,true,,,InStock,5.5,,,,5 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c35bd4e1-a48c-0ebc-baf2-b3caae06f778,Product,MAC MUD,"<p><strong>DETERGENT</strong></p><p>MAC MUD</p><p><strong>Detergent alcalin concentrat pentru piatră naturală</strong></p><p>MAC MUD este un detergent alcalin foarte concentrat, ideal pentru îndepărtarea petelor persistente de grăsime, cafea, vin și murdărie veche. Nu afectează textura naturală a pietrei.</p>",db3b5a_3f252ab72cb0436098df2d46b0e1d53c~mv2.jpg,SOLUȚII PENTRU PIATRĂ,,,0.0,,true,PERCENT,0.0,InStock,,,CANTITATE,DROP_DOWN,1 LITRU;5 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c35bd4e1-a48c-0ebc-baf2-b3caae06f778,Variant,,,,,,,,60.0,true,,,InStock,1.5,,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c35bd4e1-a48c-0ebc-baf2-b3caae06f778,Variant,,,,,,,,238.0,true,,,InStock,5.5,,,,5 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2bad8a2c-6de3-ac09-a1a9-ded77257e089,Product,CLEAN STONE,"<p><strong><span style=""background-color: transparent;"">DETERGENT NEUTRU PE BAZĂ DE APĂ</span></strong></p><p><span style=""background-color: transparent;"">CLEAN STONE</span></p><p><strong>Detergent igienizant neutru pentru întreținerea zilnică a suprafețelor</strong></p><p>CLEAN STONE este un detergent igienizant cu pH neutru, destinat curățării și întreținerii zilnice a suprafețelor din piatră naturală, marmură, granit, gresie, ceramică, teracotă și beton. Este un produs neacid, neabraziv și complet biodegradabil, sigur pentru utilizare frecventă.</p><p>Este recomandat pentru suprafețe lustruite, impregnate, ceruite, antichizate sau tratate, fără a le deteriora sau altera aspectul. Curăță eficient murdăria și praful, lăsând suprafața curată și plăcut mirositoare.</p><p>Ideal atât pentru uz rezidențial, cât și pentru spații comerciale: bucătării, băi de hotel, restaurante, baruri, săli de conferință etc.</p>",db3b5a_bcab401a1eff4a5bbc04f0b5696a690f~mv2.jpg,SOLUȚII PENTRU PIATRĂ,,,0.0,,true,PERCENT,0.0,InStock,,,CANTITATE,DROP_DOWN,1 LITRU;5 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2bad8a2c-6de3-ac09-a1a9-ded77257e089,Variant,,,,,,,,54.0,true,,,InStock,1.5,,,,1 LITRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2bad8a2c-6de3-ac09-a1a9-ded77257e089,Variant,,,,,,,,238.0,true,,,InStock,5.5,,,,5 LITRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
